layer,tokens,time_us
act_fn,4672,124.279
act_fn,4688,124.749
act_fn,4704,125.143
act_fn,4720,125.293
act_fn,4736,125.805
act_fn,4752,126.221
act_fn,4768,127.415
act_fn,4784,127.799
act_fn,4800,128.344
act_fn,4816,129.506
act_fn,4832,129.762
act_fn,4848,130.872
act_fn,4864,131.288
act_fn,4880,131.938
act_fn,4896,132.578
act_fn,4912,133.442
act_fn,4928,133.517
act_fn,4944,134.381
act_fn,4960,134.68
act_fn,4976,134.797
act_fn,4992,135.512
act_fn,5008,133.25
act_fn,5024,133.368
act_fn,5040,134.114
act_fn,5056,134.861
act_fn,5072,134.402
act_fn,5088,135.202
act_fn,5104,135.597
act_fn,5120,136.152
act_fn,5136,136.301
act_fn,5152,136.653
act_fn,5168,137.752
act_fn,5184,138.381
act_fn,5200,139
act_fn,5216,140.216
act_fn,5232,140.919
act_fn,5248,141.389
act_fn,5264,141.933
act_fn,5280,142.947
act_fn,5296,144.259
act_fn,5312,143.863
act_fn,5328,144.195
act_fn,5344,145.08
act_fn,5360,145.037
act_fn,5376,145.432
act_fn,5392,143.299
act_fn,5408,143.682
act_fn,5424,143.821
act_fn,5440,144.664
act_fn,5456,144.974
act_fn,5472,145.539
act_fn,5488,145.005
act_fn,5504,146.435
act_fn,5520,148.184
act_fn,5536,149.208
act_fn,5552,149.827
act_fn,5568,150.243
act_fn,5584,150.36
act_fn,5600,150.807
act_fn,5616,151.235
act_fn,5632,151.864
act_fn,5648,152.109
act_fn,5664,153.059
act_fn,5680,153.475
act_fn,5696,153.741
act_fn,5712,154.264
act_fn,5728,155.021
act_fn,5744,155.576
act_fn,5760,156.066
act_fn,5776,153.187
act_fn,5792,153.571
act_fn,5808,153.752
act_fn,5824,154.477
act_fn,5840,155.363
act_fn,5856,155.576
act_fn,5872,156.387
act_fn,5888,157.027
act_fn,5904,158.499
act_fn,5920,158.648
act_fn,5936,159.758
act_fn,5952,160.227
act_fn,5968,161.038
act_fn,5984,160.952
act_fn,6000,161.752
act_fn,6016,161.88
act_fn,6032,163.224
act_fn,6048,163.192
act_fn,6064,164.088
act_fn,6080,163.96
act_fn,6096,164.856
act_fn,6112,165.4
act_fn,6128,165.411
act_fn,6144,166.232
act_fn,6160,162.456
act_fn,6176,163.629
act_fn,6192,164.078
act_fn,6208,164.419
act_fn,6224,165.422
act_fn,6240,165.987
act_fn,6256,166.659
act_fn,6272,167.758
act_fn,6288,168.035
act_fn,6304,168.814
act_fn,6320,170.094
act_fn,6336,170.329
act_fn,6352,171.918
act_fn,6368,171.576
act_fn,6384,172.152
act_fn,6400,172.601
act_fn,6416,173.592
act_fn,6432,173.582
act_fn,6448,174.456
act_fn,6464,174.83
act_fn,6480,174.691
act_fn,6496,175.907
act_fn,6512,175.79
act_fn,6528,176.355
act_fn,6544,175.16
act_fn,6560,175.79
act_fn,6576,176.046
act_fn,6592,176.152
act_fn,6608,176.408
act_fn,6624,176.504
act_fn,6640,177.603
act_fn,6656,178.083
act_fn,6672,178.456
act_fn,6688,179.822
act_fn,6704,179.512
act_fn,6720,180.931
act_fn,6736,181.369
act_fn,6752,181.913
act_fn,6768,181.944
act_fn,6784,183.086
act_fn,6800,182.446
act_fn,6816,183.374
act_fn,6832,184.259
act_fn,6848,184.291
act_fn,6864,185.219
act_fn,6880,184.664
act_fn,6896,185.539
act_fn,6912,186.307
act_fn,6928,184.835
act_fn,6944,185.358
act_fn,6960,186.265
act_fn,6976,186.254
act_fn,6992,186.894
act_fn,7008,187.363
act_fn,7024,188.067
act_fn,7040,188.867
act_fn,7056,189.87
act_fn,7072,190.158
act_fn,7088,190.606
act_fn,7104,192.59
act_fn,7120,191.929
act_fn,7136,192.387
act_fn,7152,193.38
act_fn,7168,193.497
act_fn,7184,190.499
act_fn,7200,191.001
act_fn,7216,190.883
act_fn,7232,191.62
act_fn,7248,191.748
act_fn,7264,192.078
act_fn,7280,192.366
act_fn,7296,192.963
act_fn,7312,195.14
act_fn,7328,195.545
act_fn,7344,195.865
act_fn,7360,197.294
act_fn,7376,197.327
act_fn,7392,197.656
act_fn,7408,199.449
act_fn,7424,199.246
act_fn,7440,200.078
act_fn,7456,200.313
act_fn,7472,201.294
act_fn,7488,201.881
act_fn,7504,202.244
act_fn,7520,202.873
act_fn,7536,203.385
act_fn,7552,203.524
act_fn,7568,201.678
act_fn,7584,201.913
act_fn,7600,202.467
act_fn,7616,202.639
act_fn,7632,202.809
act_fn,7648,203.641
act_fn,7664,203.523
act_fn,7680,204.75
act_fn,7696,204.356
act_fn,7712,205.294
act_fn,7728,206.617
act_fn,7744,207.385
act_fn,7760,207.887
act_fn,7776,208.943
act_fn,7792,208.985
act_fn,7808,209.337
act_fn,7824,210.937
act_fn,7840,211.673
act_fn,7856,212.462
act_fn,7872,211.865
act_fn,7888,212.687
act_fn,7904,213.273
act_fn,7920,213.241
act_fn,7936,213.988
act_fn,7952,210.798
act_fn,7968,212.003
act_fn,7984,212.911
act_fn,8000,212.292
act_fn,8016,213.7
act_fn,8032,213.582
act_fn,8048,214.03
act_fn,8064,214.639
act_fn,8080,216.43
act_fn,8096,217.231
act_fn,8112,217.529
act_fn,8128,217.956
act_fn,8144,219.428
act_fn,8160,219.364
act_fn,8176,219.929
act_fn,8192,220.238
act_fn,8208,220.207
act_fn,8224,221.561
act_fn,8240,221.209
act_fn,8256,222.532
act_fn,8272,222.756
act_fn,8288,222.948
act_fn,8304,223.321
act_fn,8320,224.526
act_fn,8336,221.593
act_fn,8352,222.415
act_fn,8368,222.766
act_fn,8384,223.065
act_fn,8400,223.599
act_fn,8416,224.206
act_fn,8432,224.516
act_fn,8448,225.113
act_fn,8464,226.703
act_fn,8480,227.204
act_fn,8496,227.919
act_fn,8512,228.26
act_fn,8528,228.58
act_fn,8544,229.305
act_fn,8560,229.487
act_fn,8576,230.575
act_fn,8592,230.98
act_fn,8608,231.31
act_fn,8624,232.143
act_fn,8640,232.313
act_fn,8656,233.123
act_fn,8672,233.295
act_fn,8688,233.668
act_fn,8704,233.647
act_fn,8720,230.607
act_fn,8736,232.058
act_fn,8752,231.77
act_fn,8768,232.751
act_fn,8784,233.22
act_fn,8800,234.201
act_fn,8816,235.438
act_fn,8832,235.621
act_fn,8848,236.452
act_fn,8864,237.327
act_fn,8880,238.575
act_fn,8896,239.706
act_fn,8912,239.599
act_fn,8928,239.897
act_fn,8944,240.645
act_fn,8960,240.964
act_fn,8976,240.335
act_fn,8992,240.986
act_fn,9008,241.039
act_fn,9024,241.444
act_fn,9040,242.213
act_fn,9056,242.298
act_fn,9072,242.393
act_fn,9088,242.948
act_fn,9104,243.567
act_fn,9120,243.972
act_fn,9136,245.177
act_fn,9152,244.484
act_fn,9168,245.21
act_fn,9184,245.935
act_fn,9200,246.265
act_fn,9216,246.223
act_fn,9232,247.023
act_fn,9248,247.844
act_fn,9264,248.569
act_fn,9280,249.348
act_fn,9296,250.564
act_fn,9312,249.765
act_fn,9328,251.525
act_fn,9344,251.268
act_fn,9360,249.189
act_fn,9376,249.316
act_fn,9392,250.66
act_fn,9408,249.21
act_fn,9424,251.364
act_fn,9440,250.49
act_fn,9456,251.674
act_fn,9472,251.599
act_fn,9488,253.412
act_fn,9504,254.49
act_fn,9520,254.522
act_fn,9536,254.66
act_fn,9552,255.503
act_fn,9568,256.676
act_fn,9584,256.644
act_fn,9600,257.37
act_fn,9616,257.551
act_fn,9632,258.618
act_fn,9648,259.386
act_fn,9664,259.908
act_fn,9680,258.98
act_fn,9696,260.485
act_fn,9712,261.124
act_fn,9728,261.327
act_fn,9744,258.084
act_fn,9760,259.066
act_fn,9776,258.874
act_fn,9792,260.719
act_fn,9808,259.301
act_fn,9824,261.584
act_fn,9840,261.37
act_fn,9856,262.18
act_fn,9872,264.901
act_fn,9888,265.061
act_fn,9904,265.743
act_fn,9920,265.412
act_fn,9936,266.202
act_fn,9952,267.471
act_fn,9968,267.301
act_fn,9984,268.143
act_fn,10000,268.496
act_fn,10016,269.338
act_fn,10032,269.349
act_fn,10048,270.202
act_fn,10064,270.906
act_fn,10080,270.191
act_fn,10096,271.877
act_fn,10112,271.684
act_fn,10128,269.402
act_fn,10144,269.584
act_fn,10160,269.797
act_fn,10176,270.576
act_fn,10192,270.735
act_fn,10208,271.717
act_fn,10224,271.823
act_fn,10240,272.687
act_fn,10256,274.661
act_fn,10272,275.024
act_fn,10288,276.005
act_fn,10304,275.696
act_fn,10320,277.019
act_fn,10336,276.282
act_fn,10352,277.295
act_fn,10368,277.829
act_fn,10384,279.108
act_fn,10400,278.821
act_fn,10416,279.621
act_fn,10432,280.186
act_fn,10448,280.72
act_fn,10464,281.701
act_fn,10480,281.52
act_fn,10496,282.671
act_fn,10512,279.994
act_fn,10528,279.983
act_fn,10544,281.232
act_fn,10560,281.188
act_fn,10576,281.434
act_fn,10592,283.162
act_fn,10608,282.629
act_fn,10624,283.12
act_fn,10640,284.805
act_fn,10656,285.061
act_fn,10672,286.234
act_fn,10688,286.384
act_fn,10704,286.928
act_fn,10720,286.853
act_fn,10736,287.557
act_fn,10752,288.09
act_fn,10768,289.029
act_fn,10784,289.104
act_fn,10800,290.555
act_fn,10816,288.421
act_fn,10832,288.869
act_fn,10848,288.602
act_fn,10864,289.552
act_fn,10880,290.576
act_fn,10896,289.84
act_fn,10912,291.227
act_fn,10928,292.24
act_fn,10944,292.026
act_fn,10960,291.707
act_fn,10976,293.114
act_fn,10992,293.786
act_fn,11008,294.266
act_fn,11024,295.76
act_fn,11040,295.984
act_fn,11056,296.186
act_fn,11072,297.242
act_fn,11088,297.307
act_fn,11104,297.851
act_fn,11120,297.52
act_fn,11136,298.843
act_fn,11152,298.842
act_fn,11168,299.184
act_fn,11184,299.387
act_fn,11200,298.16
act_fn,11216,298.715
act_fn,11232,298.768
act_fn,11248,299.611
act_fn,11264,300.784
act_fn,11280,301.019
act_fn,11296,301.136
act_fn,11312,301.498
act_fn,11328,302.309
act_fn,11344,302.682
act_fn,11360,303.61
act_fn,11376,303.45
act_fn,11392,304.101
act_fn,11408,306.289
act_fn,11424,306.417
act_fn,11440,306.491
act_fn,11456,307.323
act_fn,11472,307.867
act_fn,11488,307.814
act_fn,11504,308.465
act_fn,11520,309.349
act_fn,11536,305.904
act_fn,11552,305.872
act_fn,11568,306.512
act_fn,11584,306.885
act_fn,11600,307.654
act_fn,11616,307.92
act_fn,11632,309.585
act_fn,11648,310.224
act_fn,11664,310.971
act_fn,11680,311.824
act_fn,11696,313.169
act_fn,11712,313.702
act_fn,11728,313.605
act_fn,11744,314.619
act_fn,11760,314.246
act_fn,11776,315.366
act_fn,11792,315.739
act_fn,11808,316.422
act_fn,11824,316.955
act_fn,11840,317.573
act_fn,11856,318.619
act_fn,11872,317.883
act_fn,11888,318.694
act_fn,11904,318.982
act_fn,11920,315.793
act_fn,11936,316.763
act_fn,11952,317.552
act_fn,11968,316.763
act_fn,11984,318.417
act_fn,12000,319.43
act_fn,12016,319.941
act_fn,12032,320.016
act_fn,12048,321.777
act_fn,12064,322.737
act_fn,12080,322.875
act_fn,12096,323.217
act_fn,12112,323.814
act_fn,12128,324.336
act_fn,12144,324.497
act_fn,12160,325.094
act_fn,12176,325.574
act_fn,12192,327.323
act_fn,12208,326.726
act_fn,12224,327.579
act_fn,12240,328.048
act_fn,12256,329.382
act_fn,12272,328.721
act_fn,12288,329.361
act_fn,12304,326.833
act_fn,12320,327.472
act_fn,12336,328.24
act_fn,12352,328.048
act_fn,12368,329.009
act_fn,12384,329.222
act_fn,12400,330.171
act_fn,12416,331.132
act_fn,12432,332.646
act_fn,12448,333.361
act_fn,12464,333.489
act_fn,12480,334.748
act_fn,12496,333.937
act_fn,12512,334.929
act_fn,12528,334.758
act_fn,12544,336.07
act_fn,12560,333.83
act_fn,12576,335.057
act_fn,12592,334.747
act_fn,12608,334.811
act_fn,12624,336.337
act_fn,12640,336.038
act_fn,12656,336.582
act_fn,12672,336.742
act_fn,12688,337.041
act_fn,12704,338.364
act_fn,12720,338.822
act_fn,12736,339.505
act_fn,12752,339.164
act_fn,12768,340.603
act_fn,12784,340.636
act_fn,12800,341.201
act_fn,12816,343.067
act_fn,12832,344.145
act_fn,12848,344.849
act_fn,12864,344.284
act_fn,12880,345.553
act_fn,12896,344.678
act_fn,12912,345.563
act_fn,12928,346.15
act_fn,12944,346.47
act_fn,12960,347.953
act_fn,12976,347.612
act_fn,12992,347.9
act_fn,13008,349.542
act_fn,13024,349.489
act_fn,13040,351.046
act_fn,13056,350.545
act_fn,13072,347.708
act_fn,13088,348.059
act_fn,13104,348.529
act_fn,13120,349.787
act_fn,13136,349.798
act_fn,13152,349.66
act_fn,13168,350.353
act_fn,13184,351.089
act_fn,13200,352.689
act_fn,13216,353.233
act_fn,13232,354.182
act_fn,13248,354.619
act_fn,13264,354.705
act_fn,13280,354.833
act_fn,13296,356.465
act_fn,13312,356.764
act_fn,13328,355.27
act_fn,13344,355.889
act_fn,13360,356.465
act_fn,13376,356.891
act_fn,13392,358.001
act_fn,13408,357.393
act_fn,13424,358.555
act_fn,13440,358.438
act_fn,13456,357.991
act_fn,13472,358.95
act_fn,13488,359.399
act_fn,13504,359.9
act_fn,13520,361.095
act_fn,13536,360.732
act_fn,13552,361.457
act_fn,13568,362.214
act_fn,13584,363.74
act_fn,13600,363.484
act_fn,13616,364.113
act_fn,13632,364.327
act_fn,13648,366.001
act_fn,13664,366.503
act_fn,13680,366.119
act_fn,13696,367.623
act_fn,13712,364.22
act_fn,13728,363.783
act_fn,13744,364.166
act_fn,13760,366.054
act_fn,13776,365.521
act_fn,13792,366.129
act_fn,13808,366.428
act_fn,13824,366.737
act_fn,13840,368.54
act_fn,13856,369.106
act_fn,13872,370.076
act_fn,13888,369.714
act_fn,13904,371.057
act_fn,13920,371.58
act_fn,13936,372.114
act_fn,13952,372.178
act_fn,13968,372.86
act_fn,13984,373.617
act_fn,14000,374.396
act_fn,14016,375.004
act_fn,14032,375.142
act_fn,14048,376.007
act_fn,14064,376.434
act_fn,14080,377.703
act_fn,14096,373.628
act_fn,14112,375.014
act_fn,14128,374.748
act_fn,14144,376.167
act_fn,14160,376.593
act_fn,14176,377.127
act_fn,14192,377.586
act_fn,14208,377.905
act_fn,14224,379.943
act_fn,14240,379.922
act_fn,14256,380.327
act_fn,14272,380.679
act_fn,14288,381.649
act_fn,14304,380.689
act_fn,14320,381.906
act_fn,14336,382.994
act_fn,14352,384.796
act_fn,14368,384.796
act_fn,14384,385.255
act_fn,14400,384.402
act_fn,14416,385.596
act_fn,14432,386.791
act_fn,14448,386.908
act_fn,14464,387.826
act_fn,14480,384.732
act_fn,14496,384.945
act_fn,14512,385.244
act_fn,14528,386.268
act_fn,14544,386.386
act_fn,14560,387.346
act_fn,14576,387.655
act_fn,14592,388.082
act_fn,14608,390.055
act_fn,14624,390.738
act_fn,14640,390.418
act_fn,14656,391.25
act_fn,14672,391.954
act_fn,14688,392.124
act_fn,14704,392.178
act_fn,14720,393.618
act_fn,14736,394.61
act_fn,14752,395.389
act_fn,14768,396.402
act_fn,14784,395.805
act_fn,14800,397.01
act_fn,14816,396.199
act_fn,14832,396.828
act_fn,14848,396.498
act_fn,14864,395.165
act_fn,14880,396.061
act_fn,14896,395.933
act_fn,14912,397.565
act_fn,14928,396.839
act_fn,14944,397.425
act_fn,14960,398.14
act_fn,14976,398.076
act_fn,14992,399.826
act_fn,15008,400.807
act_fn,15024,401.404
act_fn,15040,401.01
act_fn,15056,403.015
act_fn,15072,402.002
act_fn,15088,402.716
act_fn,15104,404.232
act_fn,15120,404.551
act_fn,15136,404.988
act_fn,15152,405.618
act_fn,15168,406.023
act_fn,15184,406.439
act_fn,15200,408.52
act_fn,15216,407.047
act_fn,15232,407.485
act_fn,15248,406.439
act_fn,15264,407.058
act_fn,15280,406.493
act_fn,15296,407.869
act_fn,15312,408.381
act_fn,15328,408.018
act_fn,15344,408.946
act_fn,15360,410.226
act_fn,15376,411.357
act_fn,15392,410.493
act_fn,15408,411.901
act_fn,15424,412.082
act_fn,15440,413.649
act_fn,15456,413.778
act_fn,15472,413.608
act_fn,15488,414.407
act_fn,15504,413.523
act_fn,15520,412.754
act_fn,15536,414.621
act_fn,15552,414.471
act_fn,15568,416.477
act_fn,15584,415.591
act_fn,15600,416.061
act_fn,15616,415.581
act_fn,15632,415.74
act_fn,15648,416.498
act_fn,15664,417.896
act_fn,15680,417.373
act_fn,15696,418.13
act_fn,15712,418.749
act_fn,15728,420.285
act_fn,15744,420.264
act_fn,15760,421.554
act_fn,15776,422.909
act_fn,15792,422.248
act_fn,15808,422.439
act_fn,15824,423.389
act_fn,15840,424.21
act_fn,15856,424.221
act_fn,15872,424.253
act_fn,15888,421.65
act_fn,15904,422.77
act_fn,15920,421.917
act_fn,15936,422.162
act_fn,15952,422.738
act_fn,15968,424.264
act_fn,15984,424.467
act_fn,16000,425.298
act_fn,16016,427.133
act_fn,16032,426.695
act_fn,16048,428.019
act_fn,16064,428.317
act_fn,16080,428.392
act_fn,16096,429.832
act_fn,16112,429.416
act_fn,16128,430.941
act_fn,16144,431.752
act_fn,16160,431.795
act_fn,16176,433.405
act_fn,16192,433.373
act_fn,16208,433.128
act_fn,16224,434.355
act_fn,16240,433.063
act_fn,16256,434.803
act_fn,16272,431.869
act_fn,16288,431.965
act_fn,16304,432.146
act_fn,16320,433.384
act_fn,16336,433.683
act_fn,16352,434.781
act_fn,16368,435.336
act_fn,16384,435.677
act_fn,16400,436.755
act_fn,16416,438.504
act_fn,16432,438.675
act_fn,16448,438.056
act_fn,16464,439.421
act_fn,16480,440.243
act_fn,16496,439.421
act_fn,16512,442.515
act_fn,16528,442.11
act_fn,16544,441.95
act_fn,16560,443.635
act_fn,16576,443.368
act_fn,16592,444.019
act_fn,16608,443.816
act_fn,16624,444.318
act_fn,16640,444.734
act_fn,16656,441.821
act_fn,16672,443.326
act_fn,16688,444.04
act_fn,16704,443.998
act_fn,16720,444.99
act_fn,16736,445.864
act_fn,16752,445.651
act_fn,16768,445.939
act_fn,16784,447.731
act_fn,16800,448.648
act_fn,16816,449.843
act_fn,16832,450.248
act_fn,16848,449.811
act_fn,16864,448.755
act_fn,16880,450.856
act_fn,16896,450.589
act_fn,16912,452.436
act_fn,16928,452.403
act_fn,16944,452.616
act_fn,16960,455.187
act_fn,16976,454.952
act_fn,16992,453.438
act_fn,17008,455.038
act_fn,17024,454.953
act_fn,17040,452.872
act_fn,17056,454.12
act_fn,17072,453.96
act_fn,17088,455.166
act_fn,17104,455.539
act_fn,17120,455.699
act_fn,17136,456.756
act_fn,17152,456.606
act_fn,17168,458.899
act_fn,17184,458.622
act_fn,17200,459.549
act_fn,17216,460.318
act_fn,17232,460.712
act_fn,17248,460.713
act_fn,17264,460.211
act_fn,17280,461.107
act_fn,17296,463.07
act_fn,17312,462.398
act_fn,17328,463.635
act_fn,17344,464.275
act_fn,17360,464.926
act_fn,17376,465.641
act_fn,17392,465.267
act_fn,17408,465.385
act_fn,17424,462.761
act_fn,17440,464.489
act_fn,17456,463.892
act_fn,17472,466.27
act_fn,17488,465.268
act_fn,17504,466.249
act_fn,17520,466.526
act_fn,17536,466.739
act_fn,17552,468.788
act_fn,17568,468.787
act_fn,17584,470.046
act_fn,17600,470.323
act_fn,17616,470.569
act_fn,17632,471.998
act_fn,17648,471.283
act_fn,17664,472.404
act_fn,17680,470.473
act_fn,17696,471.092
act_fn,17712,472.457
act_fn,17728,472.915
act_fn,17744,472.937
act_fn,17760,473.086
act_fn,17776,474.388
act_fn,17792,474.964
act_fn,17808,474.441
act_fn,17824,474.772
act_fn,17840,475.956
act_fn,17856,476.617
act_fn,17872,477.054
act_fn,17888,477.449
act_fn,17904,477.107
act_fn,17920,478.035
act_fn,17936,479.604
act_fn,17952,479.294
act_fn,17968,480.404
act_fn,17984,480.606
act_fn,18000,481.172
act_fn,18016,481.236
act_fn,18032,482.292
act_fn,18048,482.185
act_fn,18064,479.572
act_fn,18080,479.038
act_fn,18096,481.236
act_fn,18112,480.179
act_fn,18128,481.726
act_fn,18144,481.918
